Epoch,Loss,Accuracy,Val_Loss,Val_Accuracy
1,3.708299398422241,0.03706904128193855,3.627331018447876,0.04621401056647301
2,3.6227002143859863,0.04104381054639816,3.6162683963775635,0.04550302401185036
3,3.6212284564971924,0.04363605007529259,3.6196463108062744,0.046569500118494034
4,3.616885185241699,0.04303119331598282,3.6153624057769775,0.046569500118494034
5,3.6114208698272705,0.04622828960418701,3.6067235469818115,0.039459653198719025
6,3.597076177597046,0.04614188149571419,3.587451696395874,0.05012442544102669
7,3.5816657543182373,0.05098073184490204,3.5744149684906006,0.04905794933438301
8,3.5695905685424805,0.05365937948226929,3.565134048461914,0.05367934703826904
9,3.5516180992126465,0.058671046048402786,3.6288890838623047,0.0600782111287117
10,3.5379011631011963,0.06307785212993622,3.5748965740203857,0.06114468723535538
11,3.519209384918213,0.06670699268579483,3.6056792736053467,0.07465340197086334
12,3.5120441913604736,0.06610213965177536,3.5956990718841553,0.07927479594945908
13,3.502476215362549,0.07007690519094467,3.569274663925171,0.07607536762952805
14,3.488025426864624,0.06653417646884918,3.517695188522339,0.07891930639743805
15,3.476433277130127,0.0776808112859726,3.5686147212982178,0.07038749009370804
16,3.4678494930267334,0.07508856803178787,3.5128488540649414,0.0796302929520607
17,3.459760904312134,0.08087790757417679,3.6015405654907227,0.07287593930959702
18,3.447190046310425,0.08372937142848969,3.5236761569976807,0.08922858536243439
19,3.441258192062378,0.08087790757417679,3.493081569671631,0.0824742317199707
20,3.435086488723755,0.08286529034376144,3.5815589427948,0.07607536762952805
21,3.421426296234131,0.08761773258447647,3.5796592235565186,0.0796302929520607
22,3.4149186611175537,0.08675365149974823,3.5822196006774902,0.07643085718154907
23,3.4012374877929688,0.08908666670322418,3.497598171234131,0.08887309581041336
24,3.389923095703125,0.09444396942853928,3.4429516792297363,0.09384998679161072
25,3.374955892562866,0.097727470099926,3.47611141204834,0.09811589866876602
26,3.363830089569092,0.10222069174051285,3.5280609130859375,0.09242802113294601
27,3.3579180240631104,0.10040611773729324,3.453087091445923,0.09811589866876602
28,3.3292081356048584,0.10913333296775818,3.509531021118164,0.09456097334623337
29,3.3322291374206543,0.10896051675081253,3.43902325630188,0.10842517763376236
30,3.3072350025177,0.11716927587985992,3.3725051879882812,0.11482403427362442
31,3.2984724044799805,0.11466344445943832,3.449164390563965,0.10984714329242706
32,3.2811131477355957,0.12373628467321396,3.5185208320617676,0.11837895959615707
33,3.2605655193328857,0.12736542522907257,3.4299893379211426,0.11695699393749237
34,3.266021251678467,0.12148968130350113,3.4057531356811523,0.12406683713197708
35,3.2491953372955322,0.1256372630596161,3.455416679382324,0.12548880279064178
36,3.2442405223846436,0.12753823399543762,3.3785862922668457,0.12228937447071075
37,3.2237887382507324,0.13661107420921326,3.639887571334839,0.1215783953666687
38,3.2124545574188232,0.13972176611423492,3.4905755519866943,0.12762176990509033
39,3.199173927307129,0.14153634011745453,3.6938369274139404,0.10949165374040604
40,3.1867306232452393,0.142141193151474,3.5214717388153076,0.10842517763376236
41,3.172060966491699,0.1446470320224762,3.4551522731781006,0.1325986534357071
42,3.168294906616211,0.1464615911245346,3.4072132110595703,0.13722005486488342
43,3.1450350284576416,0.15052276849746704,3.556474208831787,0.12264487147331238
44,3.1489787101745605,0.15631210803985596,3.491356134414673,0.13153217732906342
45,3.131680965423584,0.1608053296804428,3.625322103500366,0.1272662729024887
46,3.1173202991485596,0.15959560871124268,3.433429479598999,0.148240327835083
47,3.100048780441284,0.16633543372154236,3.537311553955078,0.13722005486488342
48,3.098076343536377,0.15959560871124268,3.3485875129699707,0.15250623226165771
49,3.0806148052215576,0.16668106615543365,3.4721686840057373,0.14184145629405975
50,3.069898843765259,0.17126069962978363,3.512735366821289,0.14290793240070343
51,3.0582826137542725,0.17342089116573334,3.320694923400879,0.15286171436309814
52,3.043288469314575,0.17730925977230072,3.5760886669158936,0.13508710265159607
53,3.035311698913574,0.1793830543756485,3.4611783027648926,0.14041948318481445
54,3.0214147567749023,0.1825801432132721,3.5119802951812744,0.14859580993652344
55,3.013850450515747,0.18422190845012665,3.47367262840271,0.15108425915241241
56,2.999448299407959,0.18811026215553284,3.3630189895629883,0.16032706201076508
57,2.9911837577819824,0.1915665864944458,3.4954135417938232,0.14966228604316711
58,2.980405330657959,0.1944180428981781,3.3299572467803955,0.16814789175987244
59,2.9684793949127197,0.19649183750152588,3.347973346710205,0.16032706201076508
60,2.960374593734741,0.1997753381729126,3.4819812774658203,0.15321721136569977
61,2.9609508514404297,0.20141710340976715,3.3887321949005127,0.16992536187171936
62,2.9358232021331787,0.20772488415241241,3.3379220962524414,0.1745467633008957
63,2.9294803142547607,0.2051326483488083,3.3938026428222656,0.16103804111480713
64,2.918701648712158,0.21023070812225342,3.494192123413086,0.15463918447494507
65,2.918156862258911,0.20789769291877747,3.372138261795044,0.1578386127948761
66,2.911715507507324,0.21930356323719025,3.4314489364624023,0.15143975615501404
67,2.89090633392334,0.21368703246116638,3.3038582801818848,0.16672591865062714
68,2.8885934352874756,0.21420548856258392,3.339054584503174,0.16246001422405243
69,2.8793997764587402,0.21714335680007935,3.2932651042938232,0.17952364683151245
70,2.8606719970703125,0.22716668248176575,3.2808120250701904,0.18272307515144348
71,2.8605527877807617,0.22543852031230927,3.5078721046447754,0.16317099332809448
72,2.843987464904785,0.22604338824748993,3.355116128921509,0.16565944254398346
73,2.838548421859741,0.23036378622055054,3.36594557762146,0.16992536187171936
74,2.8302788734436035,0.22837640345096588,3.3405892848968506,0.17810167372226715
75,2.8255181312561035,0.23079583048820496,3.347986936569214,0.17703519761562347
76,2.795257568359375,0.23623952269554138,3.282716989517212,0.1997867077589035
77,2.78446888923645,0.24367061257362366,3.368422508239746,0.1887664496898651
78,2.795041799545288,0.24047352373600006,3.313579559326172,0.17667971551418304
79,2.8008227348327637,0.24496674537658691,3.3797757625579834,0.18130111694335938
80,2.781637191772461,0.23822692036628723,3.259700059890747,0.1955208033323288
81,2.784787893295288,0.23796768486499786,3.242124080657959,0.19196587800979614
82,2.7641212940216064,0.25084248185157776,3.36799693107605,0.18272307515144348
83,2.7473669052124023,0.25222501158714294,3.305851459503174,0.18059012293815613
84,2.7331085205078125,0.2477317899465561,3.322237968444824,0.18947742879390717
85,2.7484467029571533,0.2517065703868866,3.309373378753662,0.19338785111904144
86,2.714315891265869,0.26043376326560974,3.335296392440796,0.19089940190315247
87,2.719104290008545,0.2563726007938385,3.244938611984253,0.21009598672389984
88,2.6976428031921387,0.2668279707431793,3.464275598526001,0.19089940190315247
89,2.7107088565826416,0.256026953458786,3.382869005203247,0.1830785721540451
90,2.6925251483917236,0.26579105854034424,3.3233847618103027,0.19338785111904144
91,2.6953766345977783,0.26371729373931885,3.222565174102783,0.20867402851581573
92,2.683281660079956,0.26760563254356384,3.309199810028076,0.20227515697479248
93,2.665142059326172,0.27374061942100525,3.2569315433502197,0.21862781047821045
94,2.658196449279785,0.27227166295051575,3.4113097190856934,0.19658727943897247
95,2.656067371368408,0.27417266368865967,3.393217086791992,0.1969427764415741
96,2.6439852714538574,0.2813445031642914,3.384547472000122,0.19623179733753204
97,2.6374268531799316,0.27408623695373535,3.4828498363494873,0.1916103959083557
98,2.6381006240844727,0.27901148796081543,3.34824800491333,0.20049770176410675
99,2.6105895042419434,0.2835047245025635,3.3496952056884766,0.19907572865486145
100,2.6110892295837402,0.2818629741668701,3.373286247253418,0.19765375554561615
101,2.5965163707733154,0.2917134761810303,3.3275394439697266,0.2040526270866394
102,2.603102445602417,0.28514647483825684,3.368752956390381,0.19658727943897247
103,2.6051626205444336,0.2813445031642914,3.574104070663452,0.18698899447917938
104,2.584207057952881,0.28557851910591125,3.275003671646118,0.21293993294239044
105,2.57608699798584,0.2860969603061676,3.2219817638397217,0.22324921190738678
106,2.574455976486206,0.2900717258453369,3.2788755893707275,0.21898330748081207
107,2.565959930419922,0.29240474104881287,3.218524932861328,0.2250266671180725
108,2.5729594230651855,0.2918862998485565,3.1307899951934814,0.2346249669790268
109,2.550739049911499,0.29629310965538025,3.389500617980957,0.1997867077589035
110,2.5425446033477783,0.3004406988620758,3.3121888637542725,0.20902951061725616
111,2.5412471294403076,0.3032057583332062,3.3562145233154297,0.2122289538383484
112,2.5303258895874023,0.3062300384044647,3.5115272998809814,0.20156417787075043
113,2.523730516433716,0.29992222785949707,3.272226333618164,0.22111625969409943
114,2.512112617492676,0.3032057583332062,3.1787631511688232,0.23000356554985046
115,2.5100364685058594,0.30130475759506226,3.4686226844787598,0.20902951061725616
116,2.5109755992889404,0.30804458260536194,3.2076642513275146,0.2278706133365631
117,2.4964818954467773,0.3137475252151489,3.367988109588623,0.2093850076198578
118,2.50067400932312,0.31098246574401855,3.300241470336914,0.2150728851556778
119,2.4921374320983887,0.31029120087623596,3.1882431507110596,0.2250266671180725
120,2.4868719577789307,0.3143523931503296,3.356929063796997,0.21827231347560883
121,2.446946144104004,0.3194504678249359,3.497314453125,0.2108069807291031
122,2.4567861557006836,0.3168582022190094,3.3864245414733887,0.22182723879814148
123,2.467874765396118,0.3176358938217163,3.3313944339752197,0.20583008229732513
124,2.461993932723999,0.32066017389297485,3.2868411540985107,0.22289371490478516
125,2.4371488094329834,0.3257582485675812,3.5009539127349854,0.20902951061725616
126,2.434786796569824,0.3268815577030182,3.374861001968384,0.21756133437156677
127,2.425563335418701,0.3304242789745331,3.2089855670928955,0.24386776983737946
128,2.4280190467834473,0.3315475881099701,3.240872859954834,0.24280129373073578
129,2.432420015335083,0.3235980272293091,3.51029372215271,0.2207607626914978
130,2.4222476482391357,0.3287825286388397,3.534492254257202,0.22182723879814148
131,2.407165050506592,0.33215242624282837,3.400442123413086,0.23391398787498474
132,2.40523099899292,0.3361271917819977,3.2409586906433105,0.2360469400882721
133,2.4049739837646484,0.33966994285583496,3.267246723175049,0.23569144308567047
134,2.3766279220581055,0.3347446620464325,3.2005908489227295,0.24280129373073578
135,2.3906643390655518,0.33889225125312805,3.286595344543457,0.23533594608306885
136,2.3747637271881104,0.34252139925956726,3.3003478050231934,0.23960186541080475
137,2.366690158843994,0.3436447083950043,3.2835793495178223,0.2445787489414215
138,2.354597330093384,0.34615054726600647,3.3823189735412598,0.23533594608306885
139,2.344991683959961,0.3483971357345581,3.45277738571167,0.22467118501663208
140,2.341473340988159,0.34995248913764954,3.4556941986083984,0.22396019101142883
141,2.346585273742676,0.35496413707733154,3.167325735092163,0.24066834151744843
142,2.3437211513519287,0.3490884006023407,3.2998812198638916,0.22858159244060516
143,2.3284475803375244,0.35530978441238403,3.2440953254699707,0.2374689131975174
144,2.3451132774353027,0.34675538539886475,3.47265362739563,0.2097405046224594
145,2.333932399749756,0.3552233874797821,3.1960620880126953,0.25204408168792725
146,2.301927089691162,0.35755640268325806,3.4095757007598877,0.21898330748081207
147,2.3041560649871826,0.3603214621543884,3.358254909515381,0.23391398787498474
148,2.272036552429199,0.3611855208873749,3.5479884147644043,0.22822611033916473
149,2.3005826473236084,0.3638641834259033,3.439042329788208,0.23675791919231415
150,2.297943115234375,0.3630864918231964,3.2297286987304688,0.23640242218971252
151,2.283855438232422,0.36507388949394226,3.495224952697754,0.2292925864458084
152,2.272326707839966,0.3712952733039856,3.232255697250366,0.24137932062149048
153,2.2669973373413086,0.3645554482936859,3.3349714279174805,0.2516885995864868
154,2.2691872119903564,0.36818456649780273,3.3244848251342773,0.2545325458049774
155,2.268627643585205,0.3685302138328552,3.3967885971069336,0.23675791919231415
156,2.24957013130188,0.36965352296829224,3.2438578605651855,0.2555990219116211
157,2.24826979637146,0.375183641910553,3.4338371753692627,0.23675791919231415
158,2.2526159286499023,0.3698263168334961,3.2215139865875244,0.25631001591682434
159,2.243799924850464,0.37976324558258057,3.3444039821624756,0.23675791919231415
160,2.228766679763794,0.37967684864997864,3.3313772678375244,0.2474226951599121
161,2.2368171215057373,0.3805409371852875,3.1658082008361816,0.27159616351127625
162,2.2215991020202637,0.3755292594432831,3.1897220611572266,0.26590830087661743
163,2.2232720851898193,0.38408365845680237,3.486370325088501,0.2332029938697815
164,2.212000846862793,0.3880584239959717,3.4181253910064697,0.2502666413784027
165,2.2071540355682373,0.3846020996570587,3.3189876079559326,0.2474226951599121
166,2.1898298263549805,0.3877992033958435,3.457951784133911,0.24813367426395416
167,2.2038538455963135,0.3842564821243286,3.3533425331115723,0.2499111443758011
168,2.2026050090789795,0.3884040415287018,3.338627576828003,0.26057592034339905
169,2.1810741424560547,0.38615745306015015,3.493691921234131,0.23533594608306885
170,2.1689372062683105,0.3889225125312805,3.2524218559265137,0.26590830087661743
171,2.169734239578247,0.3946254253387451,3.424189805984497,0.2488446682691574
172,2.154503107070923,0.3959215581417084,3.367676019668579,0.2637753486633301
173,2.1571078300476074,0.39574873447418213,3.4153096675872803,0.2516885995864868
174,2.1535284519195557,0.39574873447418213,3.4076669216156006,0.23995734751224518
175,2.169268846511841,0.39445263147354126,3.2701141834259033,0.2541770339012146
176,2.1573686599731445,0.39583513140678406,3.2709436416625977,0.27337363362312317
177,2.146522045135498,0.4009332060813904,3.202878952026367,0.2811944782733917
178,2.1491215229034424,0.39903223514556885,3.3261001110076904,0.2570209801197052
179,2.139343738555908,0.40015554428100586,3.325619697570801,0.26341983675956726
180,2.131767749786377,0.3998963236808777,3.456101417541504,0.2559545040130615
181,2.1144070625305176,0.40577206015586853,3.3340988159179688,0.2694632112979889
182,2.111802339553833,0.40905556082725525,3.317547082901001,0.2698187232017517
183,2.148282289505005,0.4024021625518799,3.370798110961914,0.26448631286621094
184,2.113921880722046,0.4074138104915619,3.470224142074585,0.2637753486633301
185,2.1081600189208984,0.4103516936302185,3.5458312034606934,0.25666549801826477
186,2.100698709487915,0.4071545898914337,3.3186793327331543,0.28403839468955994
187,2.0850868225097656,0.40905556082725525,3.553175687789917,0.2570209801197052
188,2.075375556945801,0.4127711057662964,3.527604341506958,0.2545325458049774
189,2.088876724243164,0.41622743010520935,3.476865768432617,0.27017420530319214
190,2.073281764984131,0.41588181257247925,3.4294631481170654,0.2683967351913452
191,2.0693562030792236,0.4174371361732483,3.4083080291748047,0.2723071575164795
192,2.0853049755096436,0.41406723856925964,3.5044209957122803,0.2513331174850464
193,2.0803611278533936,0.41484490036964417,3.59959077835083,0.2403128445148468
194,2.071167230606079,0.4175235629081726,3.3794643878936768,0.2680412530899048
195,2.076338768005371,0.41830122470855713,3.3687994480133057,0.26590830087661743
196,2.0525519847869873,0.4208070635795593,3.5744330883026123,0.26022040843963623
197,2.048772096633911,0.42478182911872864,3.450015068054199,0.2587984502315521
198,2.044569492340088,0.4246090054512024,3.494326114654541,0.25239959359169006
199,2.034655809402466,0.4235721230506897,3.295961380004883,0.28581586480140686
200,2.0286362171173096,0.4285837709903717,3.486406087875366,0.26626378297805786
201,2.026045083999634,0.4265100061893463,3.571594476699829,0.26733025908470154
202,2.024592161178589,0.42979350686073303,3.4549477100372314,0.26626378297805786
203,2.0119824409484863,0.43342262506484985,3.339163064956665,0.27586209774017334
204,2.021867513656616,0.4317808747291565,3.284560441970825,0.2740846276283264
205,2.0158424377441406,0.4308303892612457,3.3791251182556152,0.28012800216674805
206,1.9999198913574219,0.4342867136001587,3.433225631713867,0.2804834842681885
207,2.0029892921447754,0.43549641966819763,3.5986971855163574,0.26341983675956726
208,2.018343687057495,0.4342867136001587,3.6362268924713135,0.2623533606529236
209,1.9844293594360352,0.4307439923286438,3.483553171157837,0.27586209774017334
210,1.986948847770691,0.44024887681007385,3.5348987579345703,0.2755065858364105
211,1.9842947721481323,0.44197702407836914,3.2715721130371094,0.2943476736545563
212,1.979836106300354,0.4425818920135498,3.4265098571777344,0.26768577098846436
213,1.979661464691162,0.4399896562099457,3.626430034637451,0.26448631286621094
214,1.9664160013198853,0.4438779950141907,3.457423686981201,0.2740846276283264
215,1.965994954109192,0.44266828894615173,3.377011299133301,0.2779950499534607
216,1.9764881134033203,0.43808865547180176,3.5059573650360107,0.27017420530319214
217,1.9759212732315063,0.4403352737426758,3.5137619972229004,0.2666192948818207
218,1.9399800300598145,0.44776636362075806,3.529914379119873,0.26733025908470154
219,1.9404704570770264,0.4503585994243622,3.4405181407928467,0.2755065858364105
220,1.9462924003601074,0.44958093762397766,3.547348737716675,0.28154996037483215
221,1.9384506940841675,0.4471614956855774,3.4468421936035156,0.2879488170146942
222,1.918286919593811,0.45493823289871216,3.463062047958374,0.2794170081615448
223,1.923141598701477,0.4551110565662384,3.3617630004882812,0.28688234090805054
224,1.935539960861206,0.4547654092311859,3.500751495361328,0.2794170081615448
225,1.9132804870605469,0.45321008563041687,3.427051067352295,0.29008176922798157
226,1.904816746711731,0.46098679304122925,3.785879135131836,0.2751511037349701
227,1.9145199060440063,0.4611596167087555,3.5629758834838867,0.2819054424762726
228,1.908581256866455,0.45986348390579224,3.845139980316162,0.26341983675956726
229,1.9208190441131592,0.45960426330566406,3.31166672706604,0.2975471317768097
230,1.911766529083252,0.46193727850914,3.444021701812744,0.2932811975479126
231,1.889244556427002,0.46029552817344666,3.3573262691497803,0.30216851830482483
232,1.8704220056533813,0.46712175011634827,3.4937102794647217,0.28830432891845703
233,1.9047785997390747,0.4636654555797577,3.4789462089538574,0.28688234090805054
234,1.8941782712936401,0.4629741907119751,3.563584804534912,0.2833274304866791
235,1.8833225965499878,0.4655664265155792,3.609726905822754,0.2794170081615448
236,1.874733567237854,0.4683314859867096,3.460742473602295,0.2918592393398285
237,1.8692487478256226,0.4697140157222748,3.493562698364258,0.2893708050251007
238,1.8903841972351074,0.4672081768512726,3.6532721519470215,0.2765730619430542
239,1.8413822650909424,0.48103344440460205,3.4520020484924316,0.30359047651290894
240,1.8782893419265747,0.4707508981227875,3.401583194732666,0.2961251437664032
241,1.8626185655593872,0.4732567369937897,3.4312682151794434,0.2907927632331848
242,1.842841625213623,0.4784412086009979,3.515812635421753,0.28261643648147583
243,1.8447502851486206,0.478354811668396,3.4751358032226562,0.2950586676597595
244,1.8557220697402954,0.4754169285297394,3.4057579040527344,0.2975471317768097
245,1.8473947048187256,0.47887325286865234,3.3930091857910156,0.29576966166496277
246,1.8415495157241821,0.4741208255290985,3.4803617000579834,0.2907927632331848
247,1.8328969478607178,0.4837121069431305,3.6509060859680176,0.2851048707962036
248,1.8425531387329102,0.4751577079296112,3.4435620307922363,0.3043014705181122
249,1.839231014251709,0.47740432620048523,3.4625391960144043,0.29576966166496277
250,1.839700698852539,0.48172470927238464,3.5191991329193115,0.2936367094516754
251,1.8044856786727905,0.4848354160785675,3.7137839794158936,0.2865268588066101
252,1.8159104585647583,0.478354811668396,3.55721116065979,0.2890152931213379
253,1.8157809972763062,0.4807742238044739,3.6526288986206055,0.28688234090805054
254,1.798669695854187,0.4852674603462219,3.6461141109466553,0.28297191858291626
255,1.8115644454956055,0.4851810336112976,3.7788290977478027,0.27977249026298523
256,1.8068946599960327,0.4852674603462219,3.406529664993286,0.3057234287261963
257,1.7887415885925293,0.49537718296051025,3.5390098094940186,0.2943476736545563
258,1.7994446754455566,0.4855266809463501,3.7891509532928467,0.28012800216674805
259,1.7984850406646729,0.4837985038757324,3.7017178535461426,0.2847493886947632
260,1.800384759902954,0.48457619547843933,3.457374334335327,0.29968008399009705
261,1.7840049266815186,0.4951179623603821,3.4493751525878906,0.30785641074180603
262,1.798628568649292,0.48820531368255615,3.6114237308502197,0.29150375723838806
263,1.7732030153274536,0.48958784341812134,3.7039990425109863,0.2918592393398285
264,1.7846795320510864,0.4858722984790802,3.590458869934082,0.29399219155311584
265,1.7662594318389893,0.48993349075317383,3.8434596061706543,0.2808389663696289
266,1.7571717500686646,0.4961548447608948,3.667649269104004,0.2936367094516754
267,1.7557251453399658,0.4984878599643707,3.6303343772888184,0.296480655670166
268,1.759353518486023,0.5012529492378235,3.752798318862915,0.2804834842681885
269,1.7659562826156616,0.4930441677570343,3.452385425567627,0.30927836894989014
270,1.7529921531677246,0.5054869055747986,3.588381767272949,0.2961251437664032
271,1.7377115488052368,0.5025490522384644,3.8010828495025635,0.3028795123100281
272,1.760165810585022,0.499783992767334,3.4705474376678467,0.3028795123100281
273,1.7405451536178589,0.5003024339675903,3.623298168182373,0.29541414976119995
274,1.7346059083938599,0.5050548911094666,3.653109073638916,0.2950586676597595
275,1.717221736907959,0.5077335238456726,3.7422821521759033,0.28403839468955994
276,1.7234768867492676,0.508251965045929,3.472242593765259,0.3057234287261963
277,1.7478036880493164,0.502030611038208,3.5488200187683105,0.30216851830482483
278,1.7287274599075317,0.513177216053009,3.636526584625244,0.2975471317768097
279,1.7200572490692139,0.5130908489227295,3.6642136573791504,0.29861360788345337
280,1.7185267210006714,0.5094617009162903,3.77132511138916,0.29114824533462524
281,1.7062560319900513,0.514991819858551,3.826319694519043,0.2943476736545563
282,1.690834879875183,0.514300525188446,3.5203781127929688,0.31923216581344604
283,1.7085591554641724,0.5130908489227295,3.6044750213623047,0.3028795123100281
284,1.6788519620895386,0.5173248052597046,3.713568925857544,0.30359047651290894
285,1.6853160858154297,0.517238438129425,3.721315383911133,0.2979026138782501
286,1.6981017589569092,0.5112762451171875,3.7623608112335205,0.2936367094516754
287,1.6976536512374878,0.5176704525947571,3.81663179397583,0.2975471317768097
288,1.6830220222473145,0.5162879228591919,3.729735851287842,0.3018130362033844
289,1.6965683698654175,0.5143869519233704,3.7739453315734863,0.2822609543800354
290,1.6864593029022217,0.5218180418014526,3.7259631156921387,0.28972628712654114
291,1.6931560039520264,0.5187937617301941,3.671077013015747,0.2989690899848938
292,1.6800559759140015,0.5187937617301941,3.694218873977661,0.3007465600967407
293,1.6701008081436157,0.5206947326660156,3.5557639598846436,0.30110204219818115
294,1.6670595407485962,0.523027777671814,3.5576980113983154,0.3128332793712616
295,1.6584380865097046,0.5295083522796631,3.8088955879211426,0.30110204219818115
296,1.6540242433547974,0.5280393958091736,3.7467219829559326,0.2918592393398285
297,1.675695776939392,0.5228549242019653,3.6005795001983643,0.29968008399009705
298,1.6547070741653442,0.5212996006011963,3.7321770191192627,0.3000355660915375
299,1.6587846279144287,0.5295083522796631,3.6272342205047607,0.30536794662475586
300,1.6580231189727783,0.5244103074073792,3.5797648429870605,0.31354427337646484
301,1.6758451461791992,0.5186209678649902,3.7039732933044434,0.2989690899848938
302,1.6697925329208374,0.5210403800010681,3.6348459720611572,0.3071454167366028
303,1.6535407304763794,0.5222500562667847,3.6156954765319824,0.31212231516838074
304,1.615890622138977,0.532619059085846,3.740719795227051,0.29541414976119995
305,1.6344585418701172,0.5346928238868713,3.82399320602417,0.3014575242996216
306,1.6427087783813477,0.523459792137146,3.646611213684082,0.3032349944114685
307,1.6208053827285767,0.5385811924934387,3.7323904037475586,0.3014575242996216
308,1.6248544454574585,0.537544310092926,4.146070957183838,0.2811944782733917
309,1.6259962320327759,0.5318413972854614,3.983062505722046,0.28688234090805054
310,1.6178730726242065,0.5369394421577454,3.952672243118286,0.2989690899848938
311,1.6038426160812378,0.5378035306930542,3.926478862762451,0.2943476736545563
312,1.5946804285049438,0.5424695611000061,3.7236475944519043,0.3057234287261963
313,1.6202133893966675,0.532619059085846,3.7945361137390137,0.30643442273139954
314,1.6188957691192627,0.5334831476211548,4.045996189117432,0.30252400040626526
315,1.610233187675476,0.534174382686615,3.8463380336761475,0.296480655670166
316,1.5877296924591064,0.544888973236084,3.8072352409362793,0.31105583906173706
317,1.6067414283752441,0.5433336496353149,3.7144196033477783,0.3146107494831085
318,1.6148887872695923,0.5376307368278503,3.747718572616577,0.3160327076911926
319,1.5997322797775269,0.5406550168991089,3.796341896057129,0.3071454167366028
320,1.6022305488586426,0.5421239137649536,3.5554959774017334,0.3156772255897522
321,1.584537148475647,0.5433336496353149,3.7984097003936768,0.30963385105133057
322,1.5859484672546387,0.5419511198997498,3.744532823562622,0.3131887912750244
323,1.5990065336227417,0.5385811924934387,3.7730369567871094,0.30643442273139954
